longitud,latitud,iata_code,airport_name,region,country,dep_amount,pass_amount
-26.6967835,141.049092,AAB,Arrabury Airport,"Arrabury, Queensland",Australia,1,No info
57.0864352,9.868075521300991,AAL,Aalborg Airport,Aalborg,Denmark,14,2778
9.4298739,-64.47086334549915,AAO,Anaco Airport,Anaco,Venezuela,5,3
56.151811949999995,10.250511600000019,AAR,Aarhus Airport,Aarhus,Denmark,3,18
53.741006299999995,91.38466471327489,ABA,Abakan Airport,"Abakan, Khakassia",Russia,1,No info
5.264928299999999,-3.925957338659794,ABJ,Port Bouet Airport,Abidjan,Côte d'Ivoire,25,2808
57.2006008,-2.2038568,ABZ,Aberdeen Airport,"Aberdeen, Scotland",United Kingdom,25,3895
5.60428935,-0.167967625794569,ACC,Kotoka International Airport,Accra,Ghana,13235,2275345
47.4880387,9.5525806,ACH,St. Gallen Altenrhein Airport,Altenrhein,Switzerland,2,6
8.97958075,38.79727968929066,ADD,Bole International Airport,Addis Ababa,Ethiopia,11657,2581805
-34.947240449999995,138.5330688373241,ADL,Adelaide Airport,"Adelaide, South Australia",Australia,27,10
-34.5594401,-58.414399011867516,AEP,Jorge Newbery Airpark,Buenos Aires,Argentina,10,239
43.44397145,39.94009276010438,AER,Adler-Sochi International Airport,"Sochi, Krasnodar",Russia,23,2991
65.65698725,-18.070607134573716,AEY,Akureyri Airport,Akureyri,Iceland,9,903
30.3284136,-9.409092283353985,AGA,Al Massira Airport,Agadir,Morocco,12,1
21.7008112,-102.31747865736617,AGU,Lic. Jesús Terán Peredo International Airport,Aguascalientes,Mexico,48473,2069898
40.63087935,8.288375274221512,AHO,Fertilia Airport (Alghero Airport),"Alghero, Sardinia",Italy,3,132
-10.98281225,-37.07602527743482,AJU,Santa Maria Airport,"Aracaju, Sergipe",Brazil,5,510
43.6686785,142.45138689279045,AKJ,Asahikawa Airport,"Asahikawa, Hokkaido",Japan,27,5874
-37.00889695,174.7912138412501,AKL,Auckland Airport,Mangere,New Zealand,97848,24490727
7.2473989,5.3016281387638555,AKR,Akure Airport,Akure,Nigeria,2,10
43.355686250000005,77.04258378940835,ALA,Almaty International Airport,Almaty,Kazakhstan,21,44
38.284417700000006,-0.5657529081106044,ALC,El Altet Airport,Alicante,Spain,10,363
36.7013497,3.21090318335027,ALG,Houari Boumediene Airport,Algiers,Algeria,28,2
-1.9170984500000001,-54.72274925876043,ALT,Alenquer Airport,"Alenquer, Pará",Brazil,48,1845
23.0759129,72.63051649394484,AMD,Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,295,55441
-4.1015945,141.67032568802875,AMF,Ama Airport,Ama,Papua New Guinea,5,361
31.72380235,36.007236991673565,AMM,Queen Alia International Airport,Amman,Jordan,21527,3898626
52.32697895,4.741505200022974,AMS,Amsterdam Airport Schiphol,Haarlemmermeer,Netherlands,628107,126092797
-23.452375699999997,-70.43973434352753,ANF,Cerro Moreno International Airport,Antofagasta,Chile,214,4811
51.1881429,4.463473861141249,ANR,Antwerp International Airport,Antwerp,Belgium,53,163
-13.709079,-73.35160446460571,ANS,Andahuaylas Airport,Andahuaylas,Peru,7,No info
43.61716225,13.364858030368092,AOI,Falconara Airport,Ancona,Italy,3,No info
40.7340525,140.689686,AOJ,Aomori Airport,Aomori,Japan,151,23268
29.60999645,35.01893698710137,AQJ,King Hussein International Airport,Aqaba,Jordan,3,No info
-16.3423105,-71.56895878830176,AQP,Rodriguez Ballon International Airport,Arequipa,Peru,9,No info
64.599209,40.71860470831429,ARH,Talagi Airport,Arkhangelsk,Russia,4,1328
59.6467921,17.937044334194475,ARN,Stockholm Arlanda Airport,Stockholm,Sweden,72187,12939293
37.9837541,58.36266734224667,ASB,Ashgabat Airport,Ashgabat,Turkmenistan,1,No info
10.02259785,34.57871305512564,ASO,Asosa Airport,Asosa,Ethiopia,3,No info
-23.807330200000003,133.89880396690052,ASP,Alice Springs Airport,"Alice Springs, Northern Territory",Australia,4,No info
31.70858515,74.80044741056383,ATQ,Sri Guru Ram Dass Jee International Airport,Amritsar,India,3,225
12.50213495,-70.01412635032392,AUA,Queen Beatrix International Airport,Oranjestad,Aruba,264173,32917805
24.44088915,54.65040371277427,AUH,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,32822,8212956
-9.9274741,149.39037940175524,AUP,Agaun Airport,Agaun,Papua New Guinea,1,No info
46.03136845,12.602047622830732,AVB,Aviano Air Base,"Aviano, Pordenone",Italy,21,647
43.906355899999994,4.9020164096546655,AVN,Avignon - Caumont Airport,Avignon,France,13,50
-38.0415747,144.47225146948307,AVV,Avalon Airport,"Avalon, Victoria",Australia,16,No info
18.2054832,-63.05608188224072,AXA,Wallblake Airport,The Valley,Anguilla,42605,811521
4.4505551,-75.76648964124684,AXM,El Edén International Airport,Armenia,Colombia,2517,332563
39.614616,140.21935028858,AXT,Akita Airport,Akita,Japan,132,21660
36.89994245,30.798191449837162,AYT,Antalya Airport,Antalya,Turkey,4,1163
4.5728352,-72.9754852,BAC,Barranca de Upia Airport,"Barranca de Upia, Meta",Colombia,1,No info
16.375076,120.61927080757144,BAG,Loakan Airport,Baguio City,Philippines,20,No info
26.2697012,50.632907147264675,BAH,Bahrain International Airport,Al Muharraq,Bahrain,5063,95310
9.1611043,-83.33057663536533,BAI,Buenos Aires Airport,Buenos Aires,Costa Rica,21,12
-0.9810895,-62.91797136711435,BAZ,Barcelos Airport,"Barcelos, Amazonas",Brazil,2,8
20.2547298,85.8163539,BBI,Biju Patnaik Airport,Bhubaneswar,India,25,No info
17.63610345,-61.8272654170342,BBQ,Codrington Airport,"Codrington, Barbuda",Antigua and Barbuda,1,No info
16.01391785,-61.74331841857014,BBR,Baillif Airport,Basse-Terre,Guadeloupe,3,45
51.3228059,-0.8405417,BBS,Blackbushe Airport,"Yateley, Hampshire, England",United Kingdom,1,No info
41.29694395,2.0790473629813215,BCN,Barcelona El Prat Airport,El Prat de Llobregat,Spain,66288,13019819
26.53298565,54.82975543497214,BDH,Bandar Lengeh Airport,Bandar Lengeh,Iran,1,325
8.0151654,-2.763268015586016,BDK,Soko Airport,Bondoukou,Côte d'Ivoire,2,No info
40.661605,17.948577553183746,BDS,Casale Airport,Brindisi,Italy,5,6
69.05482565,18.540665381702304,BDU,Bardufoss Airport,Bardufoss,Norway,1,5
44.81827305,20.302369607310077,BEG,Belgrade Nikola Tesla Airport,Belgrade,Serbia,1671,311237
-1.3798578,-48.47964610194296,BEL,Val de Cães International Airport,"Belém, Pará",Brazil,3608,428938
32.1011324,20.27332790949631,BEN,Benina International Airport,Benghazi,Libya,4,2
48.4476928,-4.417362633595747,BES,Brest Bretagne Airport,Brest,France,18,1949
54.652424499999995,-6.229076154679657,BFS,Belfast International Airport,"Belfast, Northern Ireland",United Kingdom,10542,1823612
4.3959119,18.523283337103088,BGF,Bangui M'Poko International Airport,Bangui,Central African Republic,3,No info
60.29619625,5.219901375015233,BGO,Bergen Flesland Airport,Bergen,Norway,489,72512
33.267680600000006,44.22892433264592,BGW,Baghdad International Airport,Baghdad,Iraq,1,No info
-31.390997249999998,-54.112838163262815,BGX,Comandante Gustavo Kraemer Airport,"Bagé, Rio Grande do Sul",Brazil,1,4
45.670959249999996,9.69876347135455,BGY,Orio al Serio Airport,Bergamo,Italy,18,No info
54.620329350000006,-5.869819381345107,BHD,George Best Belfast City Airport,"Belfast, Northern Ireland",United Kingdom,31,89
39.77495605,64.48141101391582,BHK,Bukhara Airport,Bukhara,Uzbekistan,4,1239
-33.4106212,149.6556801810951,BHS,Bathurst Airport,"Bathurst, New South Wales",Australia,5,785
52.45417725,-1.7438787522634338,BHX,Birmingham Airport,"Birmingham, England",United Kingdom,29067,4507376
42.55466885,9.481946623405268,BIA,Bastia - Poretta Airport,"Bastia, Corsica",France,1,1
-1.191866,136.10646293282963,BIK,Frans Kaisiepo Airport,Biak,Indonesia,1989,274796
25.700565949999998,-79.27221880862729,BIM,South Bimini Airport,Bimini,Bahamas,14133,190190
6.5277801,21.9894009,BIV,Bria Airport,Bria,Central African Republic,16,25
-3.32424825,29.320540457965556,BJM,Bujumbura International Airport,Bujumbura,Burundi,1,No info
5.9336120999999995,116.0497893067351,BKI,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,4,3
12.5353304,-7.9487650400229874,BKO,Senou International Airport,Bamako,Mali,11,14
10.107164950000001,-64.68773382715652,BLA,Generál José Antonio Anzoátegui International Airport,"Barcelona, Anzoátegui",Venezuela,7944,735277
60.421658550000004,15.51485581335173,BLE,Borlänge Airport (Dala Airport),"Borlänge, Dalarna",Sweden,1,1
2.65147355,113.766122,BLG,Belaga Airport,"Belaga, Sarawak",Malaysia,500,1986
55.740736999999996,9.160391884322324,BLL,Billund Airport,Billund,Denmark,207,32839
-7.0605602,-76.5821991,BLP,Huallaga Airport,Bellavista,Peru,2,1
44.5344306,11.288457445265177,BLQ,"Bologna-Borgo Panigale ""Guglielmo Marconi"" Airport",Bologna,Italy,472,74177
13.196697,77.70758655918868,BLR,Bengaluru International Airport,Bangalore,India,32,1089
59.3546192,17.944740459281977,BMA,Stockholm-Bromma Airport,Stockholm,Sweden,120,382
7.3730724,-60.4858302,BMJ,Baramita Airport,Baramita,Guyana,41,3285
-27.3874138,153.1214764569645,BNE,Brisbane Airport,"Brisbane, Queensland",Australia,22121,5746425
-5.80498905,12.996642085164739,BOA,Boma Airport,Boma,Democratic Republic of the Congo,5,No info
44.82017155,-0.7079993899736636,BOD,Bordeaux - Mérignac Airport,Bordeaux / Mérignac,France,270,21206
4.7020946,-74.14771320401294,BOG,El Dorado International Airport,Bogotá,Colombia,451483,35692418
42.57022095,27.516987282032524,BOJ,Burgas Airport,Burgas,Bulgaria,24,No info
19.0901312,72.86370318520977,BOM,Chhatrapati Shivaji International Airport,Mumbai,India,19996,4504311
67.264386,14.34774894210406,BOO,Bodø Airport,Bodø,Norway,4,97
-16.07668335,136.3031001483854,BOX,Borroloola Airport,"Borroloola, Northern Territory",Australia,2,100
15.7290416,121.49957353578233,BQA,Baler Airport,"Baler, Aurora",Philippines,189,No info
51.33050255,0.03235996813950516,BQH,London Biggin Hill Airport,"Biggin Hill / London, England",United Kingdom,129,458
53.0453419,8.789641688895548,BRE,Bremen Airport,Bremen,Germany,7,432
-30.0387318,145.95259251608758,BRK,Bourke Airport,"Bourke, New South Wales",Australia,1,No info
10.04359305,-69.3561637968819,BRM,Jacinto Lara International Airport,Barquisimeto,Venezuela,965,54421
46.912213449999996,7.498597416883485,BRN,Bern Airport,Bern,Switzerland,33,103
49.15248475,16.690134401898796,BRQ,Brno-Turany Airport,Brno,Czech Republic,21,No info
51.38296995,-2.7186237715618864,BRS,Bristol Airport,"Bristol, England",United Kingdom,4084,603423
50.9010343,4.478626970832147,BRU,Brussels Airport (Zaventem Airport),Brussels,Belgium,212681,28283327
18.25182335,-71.12337032088251,BRX,Maria Montez International Airport,Barahona,Dominican Republic,98,1567
11.2778277,49.142991331751006,BSA,Bender Qassim International Airport,Boosaaso,Somalia,3,No info
-15.87174755,-47.91172169662855,BSB,Brasília International Airport,"Brasília, Distrito Federal",Brazil,17754,2464324
20.4514501,121.9807799315435,BSO,Basco Airport,"Basco, Batanes",Philippines,2,2
30.5450472,47.66991130425801,BSR,Basrah International Airport,Basrah,Iraq,3,No info
47.43527295,19.2535105675693,BUD,Budapest Ferenc Liszt International Airport,Budapest,Hungary,13487,1966118
49.4543222,2.11166864195493,BVA,Paris Beauvais Tillé Airport,Beauvais,France,100,5197
2.8467389,-60.69088998008712,BVB,Boa Vista International Airport,"Boa Vista, Roraima",Brazil,32,1047
46.9744444,8.3969444,BXO,Buochs Airport,Buochs,Switzerland,1,3
38.0753421,-7.9242041,BYJ,Beja Airport,Beja,Portugal,2,63
17.5392339,-88.30483122697225,BZE,Philip S. W. Goldson International Airport,Ladyville,Belize,133592,12411453
-4.2509559,15.253938331362257,BZV,Maya Maya Airport,Brazzaville,Republic of the Congo,1,No info
51.7511241,-1.5793933009655508,BZZ,RAF Brize Norton,"Oxfordshire, England",United Kingdom,331,10363
39.250583,9.057312580961453,CAG,Cagliari Airport,Cagliari,Italy,6,15
30.1140504,31.424546074834208,CAI,Cairo International Airport,Cairo,Egypt,21114,4567489
-20.00638975,-63.52727344590175,CAM,Camiri Airport,Camiri,Bolivia,1,116
23.3931854,113.3015079267467,CAN,Guangzhou Baiyun International Airport,"Guangzhou, Guangdong",China,27511,6289027
19.7263503,-72.20026715140995,CAP,Cap-Haïtien International Airport,Cap-Haïtien,Haiti,4155,422433
-17.4210652,-66.17653330327698,CBB,Jorge Wilstermann International Airport,Cochabamba,Bolivia,129,11673
52.210733,0.1759497,CBG,Cambridge Airport,"Cambridge, England",United Kingdom,9,28
-19.4788726,140.9273389,CBY,Canobie Airport,"Canobie, Queensland",Australia,1,No info
-36.77378175,-73.06006863839588,CCP,Carriel Sur International Airport,"Concepción, Bío Bío Region",Chile,48,5583
10.310328,123.97927764356774,CEB,Mactan-Cebu International Airport,Lapu-Lapu City,Philippines,487,59831
55.3015326,61.5128637881277,CEK,Chelyabinsk Balandino Airport,Chelyabinsk,Russia,6,1
27.39138415,-109.83122548553126,CEN,Ciudad Obregón International Airport,"Ciudad Obregón, Sonora",Mexico,78,575
43.5479587,6.959813401362742,CEQ,Cannes - Mandelieu Airport,Cannes,France,10,18
-22.923360950000003,-42.076586063102596,CFB,Cabo Frio International Airport,"Cabo Frio, Rio de Janeiro",Brazil,383,2
45.7850077,3.160475215249633,CFE,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,1,6
22.14945185,-80.41432509221373,CFG,Jaime González Airport,Cienfuegos,Cuba,6330,408405
49.175937899999994,-0.4550446561903926,CFR,Caen – Carpiquet Airport,Caen,France,3,30
-15.6594936,-56.10937964178432,CGB,Marechal Rondon Airport,"Cuiabá, Mato Grosso",Brazil,14,1489
-6.1797874,106.7923764,CGK,Soekarno–Hatta International Airport,Jakarta,Indonesia,1013,193874
50.86780115,7.138887378368084,CGN,Cologne Bonn Airport (Köln/Bonn - Konrad Adenauer),"Cologne, North Rhine-Westphalia",Germany,59082,672966
34.5270534,113.84801423633316,CGO,Zhengzhou Xinzheng International Airport,"Zhengzhou, Henan",China,2441,8
43.99639585,125.69151731902005,CGQ,Changchun Longjia International Airport,"Changchun, Jilin",China,12,1065
-20.471576849999998,-54.68224625125994,CGR,Campo Grande International Airport,"Campo Grande, Mato Grosso do Sul",Brazil,19,2263
-43.4847958,172.53575429898345,CHC,Christchurch International Airport,Christchurch,New Zealand,327,78112
35.529643300000004,24.148005725125465,CHQ,Chania International Airport,Chania,Greece,6,71
46.863835,1.7307688558339007,CHR,"Châteauroux-Déols Marcel Dassault"" Airport",Châteauroux / Déols,France,86,270
41.79954695,12.591271133206927,CIA,Rome Ciampino Airport (Giovan Battista Pastine Airport),Rome,Italy,155,9674
-6.789894,-79.82690272407297,CIX,Capitán FAP José A. Quiñones Gonzales International Airport,Chiclayo,Peru,95,11063
36.99482985,14.60748814771559,CIY,Comiso Airport,Comiso,Italy,1,7
31.638493750000002,-106.42801011006628,CJS,Abraham González International Airport,"Ciudad Juárez, Chihuahua",Mexico,1187,23894
33.50707105,126.4916441196128,CJU,Jeju International Airport,Jeju,South Korea,298,5689
29.72606975,106.64983063307892,CKG,Chongqing Jiangbei International Airport,Chongqing,China,1001,172973
9.5740949,-13.6230415,CKY,Gbessia Airport,Conakry,Guinea,16,350
-28.03324135,145.6239117,CMA,Cunnamulla Airport,"Cunnamulla, Queensland",Australia,7,25
18.6517384,-91.80046272071905,CME,Ciudad del Carmen International Airport,"Ciudad del Carmen, Campeche",Mexico,10408,286463
45.6352153,5.881803393116886,CMF,Chambéry-Savoie Airport,Chambéry,France,8,39
33.3692757,-7.5870182450098955,CMN,Mohammed V International Airport,Casablanca,Morocco,18170,3662621
-30.982210549999998,148.37584984377042,CNB,Coonamble Airport,"Coonamble, New South Wales",Australia,2,17
-19.63339785,-43.96836942393943,CNF,Tancredo Neves International Airport,"Confins, Minas Gerais",Brazil,9984,1497859
-16.877789200000002,145.75154952736838,CNS,Cairns International Airport,"Cairns, Queensland",Australia,6907,781678
18.76684265,98.96487808920725,CNX,Chiang Mai International Airport,Chiang Mai,Thailand,1,3
6.3577513,2.385905079697595,COO,Cadjehoun Airport,Cotonou,Benin,6,328
19.8153631,-90.50191293261459,CPE,Ing. Alberto Acuña Ongay International Airport,"Campeche, Campeche",Mexico,8,368
-27.2988389,-70.4145621,CPO,Chamonate Airport,"Copiapó, Atacama Region",Chile,2,No info
-22.860043249999997,-47.10842181566554,CPQ,Campo dos Amarais Airport,"Campinas, São Paulo",Brazil,90,No info
-33.97184585,18.602112520148317,CPT,Cape Town International Airport,Cape Town,South Africa,3598,852300
-29.524299,148.5768224,CRB,Collarenebri Airport,"Collarenebri, New South Wales",Australia,2,No info
4.75869645,-75.95544075547247,CRC,Santa Ana Airport,Cartago,Colombia,15,5
50.463637250000005,4.466173283859401,CRL,Brussels South Charleroi Airport,"Charleroi, Wallonia",Belgium,4,164
-17.6518823,-39.25183226563685,CRQ,Caravelas Airport,"Caravelas, Bahia",Brazil,17,190
-29.874159,-61.9274901,CRR,Ceres Airport,"Ceres, Santa Fe",Argentina,7,11
38.99735655,17.079721192856304,CRV,Crotone Airport,Crotone,Italy,1,136
-19.14730665,-51.67574485156041,CSS,Cassilândia Airport,"Cassilândia, Mato Grosso do Sul",Brazil,237,22887
28.190666049999997,113.21991433924589,CSX,Changsha Huanghua International Airport,"Changsha, Hunan",China,1251,145528
37.467242600000006,15.067568274467547,CTA,Catania–Fontanarossa Airport,"Catania, Sicily",Italy,19,500
10.441642850000001,-75.51305749492116,CTG,Rafael Núñez International Airport,Cartagena,Colombia,36133,3839562
18.50736655,-88.33391304736077,CTM,Chetumal International Airport,"Chetumal, Quintana Roo",Mexico,8,635
30.554776699999998,103.9479446811554,CTU,Chengdu Shuangliu International Airport,"Chengdu, Sichuan",China,3244,555109
44.54739375,7.623336248505572,CUF,Levaldigi Airport,Cuneo,Italy,1,5
24.76450365,-107.47833897947221,CUL,Federal de Bachigualato International Airport,"Culiacán, Sinaloa",Mexico,9295,515903
21.0423977,-86.8719133,CUN,Cancún International Airport,"Cancún, Quintana Roo",Mexico,1186662,150177939
-38.9387235,-69.2717925,CUT,Cutral Có Airport,"Cutral Có, Neuquén",Argentina,1,No info
28.70242285,-105.95886315342986,CUU,General Roberto Fierro Villalobos International Airport,"Chihuahua, Chihuahua",Mexico,61180,1298478
45.397101,6.633762365254487,CVF,Courchevel Aerodrome,Courchevel,France,29,No info
-24.8805185,113.6720020426639,CVQ,Carnarvon Airport,"Carnarvon, Western Australia",Australia,2,No info
52.37005905,-1.4812022553400643,CVT,Coventry Airport,"Coventry, West Midlands, England",United Kingdom,12,2
-25.53281285,-49.16736187564199,CWB,Afonso Pena International Airport,"Curitiba, Paraná",Brazil,2699,121328
51.39850525,-3.339210332510528,CWL,Cardiff Airport,"Cardiff, Wales",United Kingdom,2144,564801
23.459325550000003,120.39371622493724,CYI,Chiayi Airport,Chiayi,Taiwan,2,4
16.930542799999998,121.75222675737851,CYZ,Cauayan Airport,"Cauayan City, Isabela",Philippines,2,No info
20.641705350000002,-88.4483560052779,CZA,Kaua International Airport,"Chichén Itzá, Yucatán",Mexico,3,166
20.52296195,-86.92943828095508,CZM,Cozumel International Airport,"Cozumel, Quintana Roo",Mexico,88747,9656422
23.8426391,90.4057215428484,DAC,Shahjalal International Airport,Dhaka,Bangladesh,88,10781
16.0425792,108.19716127833769,DAD,Da Nang International Airport,Da Nang,Vietnam,10,458
-6.8741937,39.20752396159325,DAR,Julius Nyerere International Airport,Dar es Salaam,Tanzania,1,No info
-9.0867605,143.2079998419926,DAU,Daru Airport,"Daru, Western Province",Papua New Guinea,1,No info
42.56149335,18.26433626257242,DBV,Dubrovnik Airport,"Dubrovnik, Dubrovnik-Neretva County",Croatia,121,18338
15.33694985,-61.39215996192858,DCF,Canefield Airport,Canefield,Dominica,384,No info
47.4885144,21.611386886200965,DEB,Debrecen Airport,"Debrecen, Hajdú-Bihar",Hungary,1,222
28.5551678,77.08473847979485,DEL,Indira Gandhi International Airport,Delhi,India,34410,8146208
24.12694795,-104.52871221086414,DGO,General Guadalupe Victoria International Airport,"Durango, Durango",Mexico,12044,766991
9.3340538,123.30198574210306,DGT,Sibulan (Dumaguete) Airport,"Sibulan, Negros Oriental",Philippines,1,No info
26.2588758,50.148375378619676,DHA,Dhahran International Airport,Dhahran,Saudi Arabia,86,No info
47.26619305,5.088719823533332,DIJ,Dijon-Bourgogne Airport,Dijon,France,5,23
14.73702885,-17.482709371575325,DKR,Léopold Sédar Senghor International Airport,Dakar,Senegal,20039,3481500
4.01357,9.716386661669063,DLA,Douala Airport,Douala,Cameroon,4,No info
38.96415155,121.53917650785446,DLC,Dalian Zhoushuizi International Airport,"Dalian, Liaoning",China,17,1794
55.40912105,37.904166212415895,DME,Domodedovo International Airport,Moscow,Russia,8253,1339509
26.467396649999998,49.79887844079486,DMM,King Fahd International Airport,Dammam,Saudi Arabia,12,No info
26.3555999,127.7675,DNA,Kadena Air Base,Okinawa Prefecture,Japan,2064,12755
56.4526716,-3.026040420149899,DND,Dundee Airport,"Dundee, Scotland",United Kingdom,1,No info
25.273952350000002,51.6066279995255,DOH,Hamad International Airport,Doha,Qatar,60896,13437799
15.5470393,-61.2966339,DOM,Melville Hall Airport,Melville Hall,Dominica,22891,671228
-8.7458582,115.16733897840365,DPS,Ngurah Rai International Airport,"Denpasar, Bali",Indonesia,7374,1032405
-17.3719837,123.66251856898089,DRB,Derby Airport,"Derby, Western Australia",Australia,1,No info
51.134299299999995,13.769480779988587,DRS,Dresden Airport,Dresden,Germany,12,3
-12.41190185,130.88362011674445,DRW,Darwin International Airport,"Darwin, Northern Territory",Australia,35,124
53.4807874,-1.010822424237201,DSA,Robin Hood Airport Doncaster Sheffield,"Doncaster, England",United Kingdom,142,12061
53.4288026,-6.247592522077657,DUB,Dublin Airport,Dublin,Ireland,166008,34764146
-45.9277448,170.20045427891455,DUD,Dunedin Airport,"Dunedin, Otago",New Zealand,2,2
51.2869035,6.761736665024513,DUS,Düsseldorf International Airport,"Düsseldorf, North Rhine-Westphalia",Germany,88906,16561916
7.124879699999999,125.64345755531545,DVO,Francisco Bangoy International Airport,Davao City,Philippines,13,No info
25.2521281,55.36571154271837,DXB,Dubai International Airport,Dubai,United Arab Emirates,108674,28568155
64.73627164999999,177.7358336928592,DYR,Ugolny Airport,Anadyr,Russia,1011,9436
38.54557415,68.82363701984585,DYU,Dushanbe Airport,Dushanbe,Tajikistan,3,60
-33.3602823,-56.49727453102808,DZO,Santa Bernardina International Airport,"Durazno, Durazno",Uruguay,1,No info
0.044802,32.4429895,EBB,Entebbe International Airport,Entebbe,Uganda,7,No info
36.23784135,43.9489017061083,EBL,Erbil International Airport,"Erbil, Kurdistan",Iraq,1,10
55.950128899999996,-3.3595079855289756,EDI,Edinburgh Airport,Edinburgh,United Kingdom,24984,3533028
65.28288914999999,-14.40198938402052,EGS,Egilsstaðir Airport,Egilsstaðir,Iceland,4,454
51.449830000000006,5.373710920240573,EIN,Eindhoven Airport,Eindhoven,Netherlands,48,2755
7.0245652,-73.80772980032407,EJA,Yarigüies Airport,Barrancabermeja,Colombia,1,No info
52.828086549999995,-1.332669481847069,EMA,East Midlands Airport,"Castle Donington, Leicestershire",United Kingdom,24482,218918
-23.5694249,148.17632214869155,EMD,Emerald Airport,"Emerald, Queensland",Australia,3,16
6.2200225499999995,-75.58904797741991,EOH,Olaya Herrera Airport,Medellín,Colombia,1,8
50.9792725,10.95864662008392,ERF,Erfurt Airport,Erfurt,Germany,10,25
48.9892826,104.1457671,ERT,Erdenet Airport,Erdenet,Mongolia,550,No info
31.796946849999998,-116.60295519140334,ESE,Ensenada Airport,"Ensenada, Baja California",Mexico,126,11
48.978364850000006,6.2437694381861775,ETZ,Metz-Nancy-Lorraine Airport,Lorraine,France,4,276
68.49033025,16.69630495853246,EVE,"Harstad/Narvik Airport, Evenes",Evenes,Norway,22,503
40.1493974,44.4018985198437,EVN,Zvartnots International Airport,Yerevan,Armenia,20,6
49.03057015,1.2222300055757063,EVX,Évreux-Fauville Air Base,Évreux / Fauville,France,14,No info
50.73119295,-3.4168295860334865,EXT,Exeter International Airport,Exeter,United Kingdom,51,10454
5.3201424,-72.38447809054335,EYP,El Alcaraván Airport,Yopal,Colombia,24,No info
-34.81681415,-58.54742335052262,EZE,Ministro Pistarini International Airport,Ezeiza,Argentina,180118,31747438
51.2786335,-0.7704595,FAB,Farnborough Airport,Farnborough,United Kingdom,907,3284
58.10070645,6.633034671983411,FAN,Lista Airport,Farsund,Norway,2,No info
37.017459599999995,-7.973911065722614,FAO,Faro Airport,Faro,Portugal,58,6153
53.7721471,8.662276556603832,FCN,Fliegerhorst Nordholz,Nordholz,Germany,1,4
41.8144309,12.226901204880779,FCO,Leonardo da Vinci–Fiumicino Airport,Fiumicino,Italy,210992,44338777
14.5906832,-61.00559445393026,FDF,Martinique Aimé Césaire International Airport,Le Lamentin / Fort de France,Martinique,22961,944427
33.929115949999996,-4.979095413023916,FEZ,Fes-Saïss Airport,Fes,Morocco,6,375
51.685383200000004,-1.7813921945514295,FFD,RAF Fairford,"Fairford, England",United Kingdom,7,49
-13.8495609,-171.73900401758772,FGI,Fagali'i Airport,Apia,Samoa,77401,853240
1.5894336,-75.56474579631328,FLA,Gustavo Artunduaga Paredes Airport,"Florencia, Caquetá",Colombia,4,91
-27.670113450000002,-48.54468648648172,FLN,Hercílio Luz International Airport,"Florianópolis, Santa Catarina",Brazil,18,1532
47.9892386,10.235409335315072,FMM,Allgäu Airport,"Memmingen, Bavaria",Germany,1,5
52.13422065,7.682959395054385,FMO,Münster Osnabrück International Airport,"Greven, North Rhine-Westphalia",Germany,7,11
8.616696000000001,-13.198092117373065,FNA,Lungi International Airport,Freetown,Sierra Leone,9,220
32.69817005,-16.77389415043028,FNC,Madeira Airport,"Funchal, Madeira",Portugal,8,986
39.2295753,125.67704274664212,FNJ,Pyongyang Sunan International Airport,Pyongyang,North Korea,2,16
25.934525450000002,119.66617231883538,FOC,Fuzhou Changle International Airport,"Fuzhou, Fujian",China,971,233336
-3.7762585,-38.53549233925898,FOR,Pinto Martins International Airport,"Fortaleza, Ceará",Brazil,3033,468250
50.0530018,8.5703726,FRA,Frankfurt Airport,Frankfurt,Germany,843464,174820916
41.50326675,9.098326639079088,FSC,Sud Corse Airport,"Figari, Corsica",France,9,24
-50.28083645,-72.05064458669506,FTE,Comandante Armando Tola International Airport,"El Calafate, Santa Cruz Province",Argentina,1,4
33.7307163,9.91434898577769,GAE,Gabès - Matmata International Airport,Gabès,Tunisia,1,No info
19.292621150000002,-81.35854363791051,GCM,Owen Roberts International Airport,Georgetown,Cayman Islands,241982,20886292
59.9147712,150.72149352389195,GDX,Sokol Airport,Magadan,Russia,1464,74216
-28.28341965,-54.165611958794074,GEL,Sepé Tiaraju Airport,"Santo Ângelo, Rio Grande do Sul",Brazil,13,2758
32.3857188,3.794306470528227,GHA,Noumérat – Moufdi Zakaria Airport,Ghardaia,Algeria,2,No info
25.27918445,-76.32368939425517,GHB,Governor's Harbour Airport,"Governor's Harbour, Eleuthera",Bahamas,13068,263464
36.15157405,-5.347921386651571,GIB,Gibraltar Airport (North Front Airport),Gibraltar,Gibraltar,6,20
8.653068600000001,-83.18107346615636,GLF,Golfito Airport,Golfito,Costa Rica,3,12
3.6290273,-70.3240514,GMC,Guerima Airport,Guerima,Colombia,2,124
45.362376850000004,5.329980724010622,GNB,Grenoble-Isère Airport,Grenoble,France,4,143
44.4127072,8.843503285615387,GOA,Cristoforo Colombo Airport,Genoa,Italy,108,14093
